region,category,pair_id,app_name,package,sha256,requested_permissions_count,requested_permissions_list,dangerous_permissions_count,dangerous_permissions_list,activities_all_count,activities_all_list,activities_exported_count,activities_exported_list,services_all_count,services_all_list,services_exported_count,services_exported_list,receivers_all_count,receivers_all_list,receivers_exported_count,receivers_exported_list,providers_all_count,providers_all_list,providers_exported_count,providers_exported_list
ru,transport_maps,maps,Yandex Maps,ru.yandex.yandexmaps,899FEA0EBC3F624C8BE992EA5FE1B9DD412DDF8E831F31E94151A59EBA734384,60,android.permission.ACCESS_ADSERVICES_AD_ID;android.permission.ACCESS_ADSERVICES_ATTRIBUTION;android.permission.ACCESS_ADSERVICES_TOPICS;android.permission.ACCESS_BACKGROUND_LOCATION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_MEDIA_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.ACTIVITY_RECOGNITION;android.permission.AUTHENTICATE_ACCOUNTS;android.permission.BLUETOOTH;android.permission.BLUETOOTH_ADMIN;android.permission.BLUETOOTH_ADVERTISE;android.permission.BLUETOOTH_CONNECT;android.permission.BLUETOOTH_SCAN;android.permission.CAMERA;android.permission.CHANGE_WIFI_STATE;android.permission.DETECT_SCREEN_CAPTURE;android.permission.FOREGROUND_SERVICE;android.permission.FOREGROUND_SERVICE_CAMERA;android.permission.FOREGROUND_SERVICE_DATA_SYNC;android.permission.FOREGROUND_SERVICE_LOCATION;android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK;android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.MANAGE_ACCOUNTS;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.READ_MEDIA_VISUAL_USER_SELECTED;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.SCHEDULE_EXACT_ALARM;android.permission.USE_BIOMETRIC;android.permission.USE_CREDENTIALS;android.permission.USE_FINGERPRINT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_EXTERNAL_STORAGE;android.permission.WRITE_SETTINGS;androidx.car.app.ACCESS_SURFACE;androidx.car.app.NAVIGATION_TEMPLATES;com.android.launcher.permission.INSTALL_SHORTCUT;com.android.vending.BILLING;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.ACTIVITY_RECOGNITION;com.google.android.gms.permission.AD_ID;com.google.android.gms.permission.CAR_SPEED;com.google.android.gms.permission.CAR_VENDOR_EXTENSION;com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA;com.samsung.android.mapsagent.permission.READ_APP_INFO;com.yandex.alice.icon.permission.READ_STATE;com.yandex.permission.AM_COMMUNICATION;com.yandex.permission.READ_CREDENTIALS;ru.yandex.yandexmaps.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,16,android.permission.ACCESS_BACKGROUND_LOCATION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACTIVITY_RECOGNITION;android.permission.BLUETOOTH_ADVERTISE;android.permission.BLUETOOTH_CONNECT;android.permission.BLUETOOTH_SCAN;android.permission.CAMERA;android.permission.GET_ACCOUNTS;android.permission.POST_NOTIFICATIONS;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.RECORD_AUDIO;android.permission.WRITE_EXTERNAL_STORAGE,140,androidx.car.app.CarAppPermissionActivity;androidx.compose.ui.tooling.PreviewActivity;androidx.credentials.playservices.HiddenActivity;com.android.billingclient.api.ProxyBillingActivity;com.android.billingclient.api.ProxyBillingActivityV2;com.facebook.CustomTabActivity;com.facebook.CustomTabMainActivity;com.facebook.FacebookActivity;com.google.android.gms.ads.AdActivity;com.google.android.gms.ads.NotificationHandlerActivity;com.google.android.gms.ads.OutOfContextTestingActivity;com.google.android.gms.auth.api.signin.internal.SignInHubActivity;com.google.android.gms.common.api.GoogleApiActivity;com.google.android.play.core.common.PlayCoreDialogWrapperActivity;com.journeyapps.barcodescanner.CaptureActivity;com.pichillilorenzo.flutter_inappwebview.chrome_custom_tabs.ChromeCustomTabsActivity;com.pichillilorenzo.flutter_inappwebview.chrome_custom_tabs.ChromeCustomTabsActivitySingleInstance;com.pichillilorenzo.flutter_inappwebview.chrome_custom_tabs.TrustedWebActivity;com.pichillilorenzo.flutter_inappwebview.chrome_custom_tabs.TrustedWebActivitySingleInstance;com.pichillilorenzo.flutter_inappwebview.in_app_browser.InAppBrowserActivity;com.yandex.alice.assistant.OverlayActivity;com.yandex.alice.shortcut.activities.AliceShortcutActivity;com.yandex.alice.shortcut.activities.ChatListShortcutActivity;com.yandex.alice.shortcut.activities.MessengerShortcutActivity;com.yandex.attachments.activity.ChooserActivity;com.yandex.bank.feature.webview.internal.browser.LaunchBrowserActivity;com.yandex.bank.feature.webview.internal.browser.LaunchDataBrowserActivity;com.yandex.bank.feature.webview.internal.utils.FileChooserActivity;com.yandex.imagesearch.ImageSearchActivity;com.yandex.messaging.ChatOpenAlias;com.yandex.messaging.activity.MessengerActivity;com.yandex.messaging.activity.MessengerNotificationActivity;com.yandex.messaging.activity.calls.MessengerCallActivity;com.yandex.messaging.activity.calls.MessengerCallConfirmActivity;com.yandex.messaging.activity.calls.MessengerCallFeedbackActivity;com.yandex.messaging.ui.auth.AuthorizeActivity;com.yandex.messaging.ui.auth.ProxyPassportActivity;com.yandex.messaging.ui.createpoll.CreatePollActivity;com.yandex.messaging.ui.imageviewer.ImageViewerActivity;com.yandex.messaging.ui.pollinfo.PollInfoActivity;com.yandex.messaging.ui.polloptioninfo.PollOptionInfoActivity;com.yandex.mobile.ads.common.AdActivity;com.yandex.mobile.ads.features.debugpanel.ui.IntegrationInspectorActivity;com.yandex.music.sdk.helper.ui.searchapp.PlayerActivity;com.yandex.passport.AuthSdk;com.yandex.passport.PayCheck;com.yandex.passport.QrWithoutQr;com.yandex.passport.QrWithoutQrWorld;com.yandex.passport.YandexQr;com.yandex.passport.YangoQr;com.yandex.passport.internal.flags.experiments.ExperimentsInternalTestActivity;com.yandex.passport.internal.links.LinksHandlingActivity;com.yandex.passport.internal.sloth.credentialmanager.RequestCredentialManagerActivity;com.yandex.passport.internal.sloth.credentialmanager.SaveCredentialManagerActivity;com.yandex.passport.internal.social.FbNativeSocialAuthActivity;com.yandex.passport.internal.social.GoogleNativeSocialAuthActivity;com.yandex.passport.internal.social.VkNativeSocialAuthActivity;com.yandex.passport.internal.ui.AccountNotAuthorizedActivity;com.yandex.passport.internal.ui.AutoLoginActivity;com.yandex.passport.internal.ui.SocialApplicationBindActivity;com.yandex.passport.internal.ui.SocialBindActivity;com.yandex.passport.internal.ui.YxAuthActivity;com.yandex.passport.internal.ui.account_upgrade.AccountUpgraderActivity;com.yandex.passport.internal.ui.authbytrack.AuthByTrackActivity;com.yandex.passport.internal.ui.authsdk.AuthSdkActivity;com.yandex.passport.internal.ui.authwithtrack.SendAuthToTrackActivity;com.yandex.passport.internal.ui.autologin.AutoLoginRetryActivity;com.yandex.passport.internal.ui.bouncer.BouncerActivity;com.yandex.passport.internal.ui.browser.SocialBrowserActivity;com.yandex.passport.internal.ui.browser.SocialBrowserDataActivity;com.yandex.passport.internal.ui.challenge.changecurrent.SetCurrentAccountActivity;com.yandex.passport.internal.ui.challenge.delete.DeleteForeverActivity;com.yandex.passport.internal.ui.challenge.logout.LogoutActivity;com.yandex.passport.internal.ui.challenge.logout.bottomsheet.LogoutBottomSheetActivity;com.yandex.passport.internal.ui.domik.DomikActivity;com.yandex.passport.internal.ui.router.GlobalRouterActivity;com.yandex.passport.internal.ui.router.LoginRouterActivity;com.yandex.passport.internal.ui.sloth.StandaloneSlothActivity;com.yandex.passport.internal.ui.sloth.authsdk.AuthSdkSlothActivity;com.yandex.passport.internal.ui.sloth.menu.UserMenuActivity;com.yandex.passport.internal.ui.sloth.plusdevices.ManagingPlusDevicesHelperActivity;com.yandex.passport.internal.ui.sloth.plusdevices.ManagingPlusDevicesSlothActivity;com.yandex.passport.internal.ui.sloth.webcard.WebCardSlothActivity;com.yandex.passport.internal.ui.social.gimap.MailGIMAPActivity;com.yandex.passport.internal.ui.social.mail.MailPasswordLoginActivity;com.yandex.passport.internal.ui.tv.AuthInWebViewActivity;com.yandex.passport.internal.ui.webview.WebViewActivity;com.yandex.passport.internal.util.StarterActivity;com.yandex.passport.internal.warm.WarmUpWebViewActivity;com.yandex.payment.sdk.transportcards.ui.TransportCardsActivity;com.yandex.payment.sdk.ui.SplashActivity;com.yandex.payment.sdk.ui.bind.BindCardActivity;com.yandex.payment.sdk.ui.bind.BindGooglePayActivity;com.yandex.payment.sdk.ui.challenger.SbpChallengerActivity;com.yandex.payment.sdk.ui.payment.PaymentActivity;com.yandex.payment.sdk.ui.payment.sbp.BindSbpActivity;com.yandex.payment.sdk.ui.preselect.PreselectActivity;com.yandex.plus.pay.ui.bank.web.internal.ui.PlusPayYandexBankWebActivity;com.yandex.plus.pay.ui.core.internal.bdui.BduiScenarioActivity;com.yandex.plus.pay.ui.core.internal.tarifficator.TarifficatorScenarioActivity;com.yandex.plus.paymentsdk.common.PlusSbpRedirectActivity;com.yandex.videoeditor.VideoEditorActivity;io.appmetrica.analytics.push.internal.activity.AppMetricaPushDummyActivity;io.flutter.plugins.urllauncher.WebViewActivity;ru.tankerapp.android.corp.ui.CorpAccountActivity;ru.tankerapp.android.masterpass.screens.MasterPassActivity;ru.tankerapp.android.sdk.navigator.view.activities.ActionWebActivity;ru.tankerapp.android.sdk.navigator.view.activities.BarcodeActivity;ru.tankerapp.android.sdk.navigator.view.activities.ConstructorDialogDebugActivity;ru.tankerapp.android.sdk.navigator.view.activities.FullTankActivity;ru.tankerapp.android.sdk.navigator.view.activities.TermsActivity;ru.tankerapp.android.sdk.navigator.view.views.base.TankerFragmentDialogHostActivity;ru.tankerapp.android.sdk.navigator.view.views.car.add.CarCreatorActivity;ru.tankerapp.android.sdk.navigator.view.views.debtoff.DebtOffActivity;ru.tankerapp.android.sdk.navigator.view.views.discounts.DiscountsActivity;ru.tankerapp.android.sdk.navigator.view.views.feedback.FeedbackActivity;ru.tankerapp.android.sdk.navigator.view.views.masterpass.account.MasterPassAccountActivity;ru.tankerapp.android.sdk.navigator.view.views.order.history.OrderHistoryActivity;ru.tankerapp.android.sdk.navigator.view.views.payment.PaymentActivity;ru.tankerapp.android.sdk.navigator.view.views.payment.longdistance.LongDistanceActivity;ru.tankerapp.android.sdk.navigator.view.views.refuelcompleted.RefuelDetailsActivity;ru.tankerapp.android.sdk.navigator.view.views.stories.StoriesActivity;ru.tankerapp.android.sdk.navigator.view.views.support.SupportActivity;ru.tankerapp.android.sdk.navigator.view.views.support.SupportChooserActivity;ru.tankerapp.android.sdk.navigator.view.views.taxi.home.TaxiProHomeActivity;ru.tankerapp.android.sdk.navigator.view.views.taxi.limit.TaxiLimitActivity;ru.tankerapp.android.sdk.navigator.view.views.wallet.PaymentSdkActivity;ru.tankerapp.android.sdk.navigator.view.views.wallet.WalletActivity;ru.tankerapp.bank.ui.YandexBankSdkActivity;ru.tankerapp.flutter.ui.TankerFlutterActivity;ru.yandex.speechkit.gui.RecognizerActivity;ru.yandex.yandexmaps.SplashScreen;ru.yandex.yandexmaps.app.MapActivity;ru.yandex.yandexmaps.customtabs.CustomTabStarterActivity;ru.yandex.yandexmaps.launch.LaunchActivity;ru.yandex.yandexmaps.messenger.api.support.SupportMessengerActivity;ru.yandex.yandexmaps.panorama.activity.api.PanoramaActivity;ru.yandex.yandexmaps.tabnavigation.NotificationActivity;ru.yandex.yandexmaps.widget.traffic.internal.configuration.TrafficWidgetConfigurationActivity;ru.yandex.yandexnavi.projected.platformkit.presentation.protect.ScreenBlockActivity,21,androidx.compose.ui.tooling.PreviewActivity;com.facebook.CustomTabActivity;com.yandex.alice.shortcut.activities.AliceShortcutActivity;com.yandex.alice.shortcut.activities.ChatListShortcutActivity;com.yandex.alice.shortcut.activities.MessengerShortcutActivity;com.yandex.bank.feature.webview.internal.browser.LaunchDataBrowserActivity;com.yandex.messaging.ChatOpenAlias;com.yandex.passport.AuthSdk;com.yandex.passport.PayCheck;com.yandex.passport.QrWithoutQr;com.yandex.passport.QrWithoutQrWorld;com.yandex.passport.YandexQr;com.yandex.passport.YangoQr;com.yandex.passport.internal.links.LinksHandlingActivity;com.yandex.passport.internal.ui.YxAuthActivity;com.yandex.passport.internal.ui.browser.SocialBrowserDataActivity;com.yandex.plus.paymentsdk.common.PlusSbpRedirectActivity;ru.yandex.yandexmaps.SplashScreen;ru.yandex.yandexmaps.app.MapActivity;ru.yandex.yandexmaps.launch.LaunchActivity;ru.yandex.yandexmaps.panorama.activity.api.PanoramaActivity,42,androidx.camera.core.impl.MetadataHolderService;androidx.car.app.CarAppMetadataHolderService;androidx.credentials.playservices.CredentialProviderMetadataHolder;androidx.room.MultiInstanceInvalidationService;androidx.work.impl.background.systemalarm.SystemAlarmService;androidx.work.impl.background.systemjob.SystemJobService;androidx.work.impl.foreground.SystemForegroundService;com.google.android.datatransport.runtime.backends.TransportBackendDiscovery;com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService;com.google.android.gms.ads.AdService;com.google.android.gms.auth.api.signin.RevocationBoundService;com.google.android.gms.metadata.ModuleDependencies;com.google.firebase.components.ComponentDiscoveryService;com.google.firebase.messaging.FirebaseMessagingService;com.yandex.alice.reminders.notifications.RemindersService;com.yandex.alice.reminders.sync.RemindersEventJob;com.yandex.alice.reminders.sync.RemindersSynchronizationService;com.yandex.messaging.NotificationActionService;com.yandex.messaging.calls.MessengerCallService;com.yandex.music.sdk.engine.backend.MusicSdkService;com.yandex.music.sdk.helper.foreground.core.MusicForegroundService;com.yandex.music.sdk.helper.foreground.mediasession.MediaSessionService;com.yandex.music.shared.downloading.api.service.DownloadService;com.yandex.navikit_platform.guidance.service.GuidanceService;com.yandex.passport.internal.core.auth.AuthenticationService;com.yandex.passport.internal.core.sync.SyncService;com.yandex.passport.internal.flags.experiments.FetchExperimentsService;com.yandex.passport.internal.provider.communication.HostCommunicationService;com.yandex.passport.internal.push.PassportPushRegistrationService;com.yandex.passport.internal.ui.sloth.menu.host.UserIdCommunicationService;com.yandex.runtime.connectivity.internal.ConnectivityService;io.appmetrica.analytics.internal.AppMetricaService;io.appmetrica.analytics.push.internal.service.PushJobService;io.appmetrica.analytics.push.internal.service.PushService;io.appmetrica.analytics.push.provider.firebase.AppMetricaMessagingService;ru.yandex.yandexmaps.mirrors.internal.MirrorsDrivingService;ru.yandex.yandexmaps.multiplatform.location.sharing.foreground.service.android.internal.androidservice.ForegroundAndroidService;ru.yandex.yandexmaps.multiplatform.parking.payment.android.internal.app.ParkingSessionForegroundService;ru.yandex.yandexmaps.photo_upload.PhotoUploadService;ru.yandex.yandexmaps.push.FcmListenerRouterService;ru.yandex.yandexmaps.video.uploader.internal.VideoUploadService;ru.yandex.yandexnavi.projected.platformkit.presentation.service.NavigationCarAppService,4,androidx.work.impl.background.systemjob.SystemJobService;com.google.android.gms.auth.api.signin.RevocationBoundService;com.yandex.runtime.connectivity.internal.ConnectivityService;ru.yandex.yandexnavi.projected.platformkit.presentation.service.NavigationCarAppService,40,androidx.car.app.notification.CarAppNotificationBroadcastReceiver;androidx.profileinstaller.ProfileInstallReceiver;androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryChargingProxy;androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryNotLowProxy;androidx.work.impl.background.systemalarm.ConstraintProxy$NetworkStateProxy;androidx.work.impl.background.systemalarm.ConstraintProxy$StorageNotLowProxy;androidx.work.impl.background.systemalarm.ConstraintProxyUpdateReceiver;androidx.work.impl.background.systemalarm.RescheduleReceiver;androidx.work.impl.diagnostics.DiagnosticsReceiver;androidx.work.impl.utils.ForceStopRunnable$BroadcastReceiver;com.facebook.AuthenticationTokenManager$CurrentAuthenticationTokenChangedBroadcastReceiver;com.facebook.CurrentAccessTokenExpirationBroadcastReceiver;com.google.android.datatransport.runtime.scheduling.jobscheduling.AlarmManagerSchedulerBroadcastReceiver;com.google.firebase.iid.FirebaseInstanceIdReceiver;com.pichillilorenzo.flutter_inappwebview.chrome_custom_tabs.ActionBroadcastReceiver;com.yandex.alice.reminders.notifications.RemindersBroadcastReceiver;com.yandex.alice.reminders.sync.timer.RemindersSynchronizationBroadcastReceiver;com.yandex.alice.shortcut.AlicengerShortcutsResultReceiver;com.yandex.messaging.internal.authorized.chat.notifications.autocancel.CancelNotificationBroadcastReceiver;com.yandex.passport.internal.core.announcing.AccountsChangedReceiver;com.yandex.passport.internal.core.announcing.PackageRemovedReceiver;com.yandex.passport.internal.push.NotificationDismissedReceiver;com.yandex.passport.internal.smsretriever.SmsRetrieverReceiver;com.yandex.passport.internal.sso.announcing.SsoAnnouncingReceiver;dev.fluttercommunity.plus.share.SharePlusPendingIntent;io.appmetrica.analytics.push.internal.receiver.AppMetricaPushBroadcastReceiver;io.appmetrica.analytics.push.internal.receiver.AppMetricaPushNotificationStatusChangeHandler;io.appmetrica.analytics.push.internal.receiver.TtlBroadcastReceiver;ru.yandex.yandexmaps.common.utils.ShareBroadcastReceiver;ru.yandex.yandexmaps.integrations.geofencing.GeofencesBroadcastReceiver;ru.yandex.yandexmaps.offlinecache.downloads.DownloadNotificationsClickReceiver;ru.yandex.yandexmaps.push.DeletePushNotificationReceiver;ru.yandex.yandexmaps.push.silent.SilentMetricaPushReceiver;ru.yandex.yandexmaps.services.discoveryflow.LocalNotificationReceiver;ru.yandex.yandexmaps.widget.traffic.internal.TrafficWidget2x1Provider;ru.yandex.yandexmaps.widget.traffic.internal.TrafficWidget2x2Provider;ru.yandex.yandexmaps.widget.traffic.internal.TrafficWidget3x1Provider;ru.yandex.yandexmaps.widget.traffic.internal.TrafficWidget3x2Provider;ru.yandex.yandexmaps.widget.traffic.internal.TrafficWidget5x1Provider;ru.yandex.yandexmaps.widget.traffic.internal.TrafficWidget5x2Provider,8,androidx.profileinstaller.ProfileInstallReceiver;androidx.work.impl.diagnostics.DiagnosticsReceiver;com.google.firebase.iid.FirebaseInstanceIdReceiver;com.yandex.alice.shortcut.AlicengerShortcutsResultReceiver;com.yandex.passport.internal.core.announcing.AccountsChangedReceiver;com.yandex.passport.internal.smsretriever.SmsRetrieverReceiver;com.yandex.passport.internal.sso.announcing.SsoAnnouncingReceiver;io.appmetrica.analytics.push.internal.receiver.AppMetricaPushNotificationStatusChangeHandler,25,androidx.core.content.FileProvider;androidx.startup.InitializationProvider;com.squareup.picasso.PicassoProvider;com.yandex.attachments.chooser.ChooserFileProvider;com.yandex.bank.feature.pdf.api.FileProviderYandexBank;com.yandex.messaging.MessagingFileProvider;com.yandex.messaging.files.SharingFileProvider;com.yandex.mobile.ads.core.initializer.MobileAdsInitializeProvider;com.yandex.mobile.ads.features.debugpanel.data.local.DebugPanelFileProvider;com.yandex.music.sdk.helper.foreground.core.ForegroundProvider;com.yandex.music.sdk.helper.images.ImageProvider;com.yandex.music.sdk.provider.InternalProvider;com.yandex.music.shared.utils.file.SharedFileProvider;com.yandex.navikit_platform.guidance.service.GuidanceBoundContentProvider;com.yandex.passport.internal.authsdk.AuthSdkProvider;com.yandex.passport.internal.core.sync.SyncProvider;com.yandex.passport.internal.provider.InternalProvider;com.yandex.passport.internal.sso.SsoContentProvider;com.yandex.plus.core.data.provider.PlusSdkFileProvider;com.yandex.plus.home.common.PlusContentProvider;dev.fluttercommunity.plus.share.ShareFileProvider;io.appmetrica.analytics.internal.PreloadInfoContentProvider;ru.yandex.searchplugin.dialog.AliceFileProvider;ru.yandex.yandexmaps.care.CareFileProvider;ru.yandex.yandexmaps.gallery.internal.GalleryFileProvider,3,com.yandex.passport.internal.authsdk.AuthSdkProvider;com.yandex.passport.internal.sso.SsoContentProvider;io.appmetrica.analytics.internal.PreloadInfoContentProvider
