sha256,prefix,depth,class_count
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.bumptech.glide.load,4,374
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.core,5,369
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.stetho.inspector,4,365
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.feature,4,360
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.feature.verticals,5,322
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.div.internal,4,300
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.tickets,5,296
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.div.evaluable.function,5,289
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,org.simpleframework,2,286
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,org.simpleframework.xml,3,286
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.internal.vision,6,282
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.metrica,3,272
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.metrica.push,4,272
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.pulse.metrics,4,260
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.feature.verticals.trains,6,251
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.airbnb,2,239
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.airbnb.lottie,3,239
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.avstaim,2,223
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.avstaim.darkside,3,223
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.opentelemetry.sdk,3,223
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.firebase,3,213
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.divkit.select,5,211
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.interactors,4,210
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.xplat.common,4,205
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.ui.challenge,6,204
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.usecase,5,203
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.datatransport,4,199
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.ui.sloth,6,199
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.internal,3,197
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.gson,3,196
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.appmetrica.analytics.locationinternal,4,193
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.data.Dao,5,190
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.appmetrica.analytics.locationinternal.impl,5,188
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.domesticroots.certificatetransparency,3,188
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,org.threeten,2,184
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,org.threeten.bp,3,184
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.ui.domik,6,181
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,okhttp3.internal,2,181
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.appevents,3,179
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.api,4,179
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.internal.clearcut,6,175
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.ui.payment,6,173
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.type,3,171
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.squareup,2,166
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.domesticroots.bouncycastle,3,166
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.sloth.ui,5,162
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.common,4,161
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.common.api,6,158
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.common,4,155
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.stetho.inspector.protocol,5,154
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.main.search,6,153
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.stetho.inspector.protocol.module,6,152
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,org.simpleframework.xml.core,4,151
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.xplat.xflags,4,150
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.domesticroots.bouncycastle.asn1,4,149
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.div.internal.widget,5,148
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.selling,4,146
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.main.view,6,146
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.gson.internal,4,144
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.sloth.command,5,144
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.datatransport.runtime,5,143
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.core.data,6,141
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.fido,5,140
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.crypto.tink.shaded,5,140
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.crypto.tink.shaded.protobuf,6,140
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.divkit.bind,5,140
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.opentelemetry.sdk.metrics,4,140
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.crypto.tink.proto,5,139
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.ui.view,6,138
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.auth,5,136
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.zxing,3,130
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.sloth,5,130
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.caverock,2,128
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.caverock.androidsvg,3,128
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.auth.api,6,128
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.divkit.usecases,5,126
