pair_id,permission,status
gov1,android.permission.CHANGE_WIFI_STATE,ru_only
gov1,android.permission.DETECT_SCREEN_CAPTURE,ru_only
gov1,android.permission.FOREGROUND_SERVICE,ru_only
gov1,android.permission.MODIFY_AUDIO_SETTINGS,ru_only
gov1,android.permission.NFC,ru_only
gov1,android.permission.READ_BASIC_PHONE_STATE,ru_only
gov1,android.permission.READ_MEDIA_IMAGES,ru_only
gov1,android.permission.READ_MEDIA_VISUAL_USER_SELECTED,ru_only
gov1,android.permission.RECORD_AUDIO,ru_only
gov1,android.permission.REORDER_TASKS,ru_only
gov1,android.permission.SCHEDULE_EXACT_ALARM,ru_only
gov1,android.permission.WRITE_EXTERNAL_STORAGE,ru_only
gov1,com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER,ru_only
gov1,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,ru_only
gov1,com.google.android.gms.permission.AD_ID,ru_only
gov1,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,ru_only
gov1,ru.rostel.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,ru_only
gov2,android.permission.ACCESS_FINE_LOCATION,common
gov2,android.permission.ACCESS_NETWORK_STATE,common
gov2,android.permission.ACCESS_WIFI_STATE,common
gov2,android.permission.CAMERA,common
gov2,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,common
gov2,android.permission.INTERNET,common
gov2,android.permission.POST_NOTIFICATIONS,common
gov2,android.permission.READ_CALENDAR,common
gov2,android.permission.READ_EXTERNAL_STORAGE,common
gov2,android.permission.RECEIVE_BOOT_COMPLETED,common
gov2,android.permission.USE_BIOMETRIC,common
gov2,android.permission.USE_FINGERPRINT,common
gov2,android.permission.VIBRATE,common
gov2,android.permission.WAKE_LOCK,common
gov2,android.permission.WRITE_CALENDAR,common
gov2,android.permission.WRITE_EXTERNAL_STORAGE,common
gov2,com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER,common
gov2,com.google.android.c2dm.permission.RECEIVE,common
gov2,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,common
gov2,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,common
gov2,android.permission.READ_APP_BADGE,eu_only
gov2,com.anddoes.launcher.permission.UPDATE_COUNT,eu_only
gov2,com.htc.launcher.permission.READ_SETTINGS,eu_only
gov2,com.htc.launcher.permission.UPDATE_SHORTCUT,eu_only
gov2,com.huawei.android.launcher.permission.CHANGE_BADGE,eu_only
gov2,com.huawei.android.launcher.permission.READ_SETTINGS,eu_only
gov2,com.huawei.android.launcher.permission.WRITE_SETTINGS,eu_only
gov2,com.majeur.launcher.permission.UPDATE_BADGE,eu_only
gov2,com.oppo.launcher.permission.READ_SETTINGS,eu_only
gov2,com.oppo.launcher.permission.WRITE_SETTINGS,eu_only
gov2,com.sec.android.provider.badge.permission.READ,eu_only
gov2,com.sec.android.provider.badge.permission.WRITE,eu_only
gov2,com.sonyericsson.home.permission.BROADCAST_BADGE,eu_only
gov2,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,eu_only
gov2,fr.gouv.finances.smartphone.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,eu_only
gov2,me.everything.badger.permission.BADGE_COUNT_READ,eu_only
gov2,me.everything.badger.permission.BADGE_COUNT_WRITE,eu_only
gov2,android.permission.ACCESS_NOTIFICATION_POLICY,ru_only
gov2,android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS,ru_only
gov2,android.permission.FOREGROUND_SERVICE,ru_only
gov2,android.permission.READ_MEDIA_IMAGES,ru_only
gov2,android.permission.SCHEDULE_EXACT_ALARM,ru_only
gov2,com.android.launcher.permission.INSTALL_SHORTCUT,ru_only
gov2,com.android.launcher.permission.UNINSTALL_SHORTCUT,ru_only
gov2,ru.fns.lkfl.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,ru_only
gov2,ru.fns.lkfl.permission.C2D_MESSAGE,ru_only
gov3,android.permission.ACCESS_NETWORK_STATE,common
gov3,android.permission.CAMERA,common
gov3,android.permission.INTERNET,common
gov3,android.permission.NFC,common
gov3,android.permission.POST_NOTIFICATIONS,common
gov3,android.permission.READ_EXTERNAL_STORAGE,common
gov3,android.permission.READ_PHONE_STATE,common
gov3,android.permission.USE_BIOMETRIC,common
gov3,android.permission.VIBRATE,common
gov3,android.permission.WAKE_LOCK,common
gov3,android.permission.WRITE_EXTERNAL_STORAGE,common
gov3,com.google.android.c2dm.permission.RECEIVE,common
gov3,android.permission.ACCESS_ADSERVICES_AD_ID,eu_only
gov3,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,eu_only
gov3,android.permission.HIDE_OVERLAY_WINDOWS,eu_only
gov3,android.permission.REORDER_TASKS,eu_only
gov3,android.permission.USE_FINGERPRINT,eu_only
gov3,be.bmid.itsme.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,eu_only
gov3,android.permission.ACCESS_WIFI_STATE,ru_only
gov3,android.permission.RECEIVE_BOOT_COMPLETED,ru_only
gov3,android.permission.RECORD_AUDIO,ru_only
gov3,android.permission.REQUEST_DELETE_PACKAGES,ru_only
gov3,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,ru_only
gov3,ru.rtlabs.mobile.ebs.gosuslugi.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,ru_only
health,android.permission.ACCESS_NETWORK_STATE,common
health,android.permission.FOREGROUND_SERVICE,common
health,android.permission.INTERNET,common
health,android.permission.POST_NOTIFICATIONS,common
health,android.permission.RECEIVE_BOOT_COMPLETED,common
health,android.permission.WAKE_LOCK,common
health,com.google.android.c2dm.permission.RECEIVE,common
health,android.permission.READ_APP_BADGE,eu_only
health,android.permission.READ_PHONE_STATE,eu_only
health,android.permission.VIBRATE,eu_only
health,com.anddoes.launcher.permission.UPDATE_COUNT,eu_only
health,com.htc.launcher.permission.READ_SETTINGS,eu_only
health,com.htc.launcher.permission.UPDATE_SHORTCUT,eu_only
health,com.huawei.android.launcher.permission.CHANGE_BADGE,eu_only
health,com.huawei.android.launcher.permission.READ_SETTINGS,eu_only
health,com.huawei.android.launcher.permission.WRITE_SETTINGS,eu_only
health,com.majeur.launcher.permission.UPDATE_BADGE,eu_only
health,com.oppo.launcher.permission.READ_SETTINGS,eu_only
health,com.oppo.launcher.permission.WRITE_SETTINGS,eu_only
health,com.sec.android.provider.badge.permission.READ,eu_only
health,com.sec.android.provider.badge.permission.WRITE,eu_only
health,com.sonyericsson.home.permission.BROADCAST_BADGE,eu_only
health,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,eu_only
health,goodsoft.pl.doctenalu.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,eu_only
health,goodsoft.pl.doctenalu.permission.C2D_MESSAGE,eu_only
health,me.everything.badger.permission.BADGE_COUNT_READ,eu_only
health,me.everything.badger.permission.BADGE_COUNT_WRITE,eu_only
health,android.permission.ACCESS_ADSERVICES_AD_ID,ru_only
health,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,ru_only
health,android.permission.ACCESS_COARSE_LOCATION,ru_only
health,android.permission.ACCESS_FINE_LOCATION,ru_only
health,android.permission.ACCESS_WIFI_STATE,ru_only
health,android.permission.BLUETOOTH,ru_only
health,android.permission.CAMERA,ru_only
health,android.permission.CHANGE_WIFI_STATE,ru_only
health,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,ru_only
health,android.permission.FOREGROUND_SERVICE_MICROPHONE,ru_only
health,android.permission.MANAGE_OWN_CALLS,ru_only
health,android.permission.MODIFY_AUDIO_SETTINGS,ru_only
health,android.permission.READ_CALENDAR,ru_only
health,android.permission.READ_CONTACTS,ru_only
health,android.permission.READ_EXTERNAL_STORAGE,ru_only
health,android.permission.READ_MEDIA_AUDIO,ru_only
health,android.permission.RECORD_AUDIO,ru_only
health,android.permission.SCHEDULE_EXACT_ALARM,ru_only
health,android.permission.USE_BIOMETRIC,ru_only
health,android.permission.USE_FINGERPRINT,ru_only
health,android.permission.WRITE_CALENDAR,ru_only
health,android.permission.WRITE_EXTERNAL_STORAGE,ru_only
health,android.permission.health.READ_BLOOD_GLUCOSE,ru_only
health,android.permission.health.READ_BLOOD_PRESSURE,ru_only
health,android.permission.health.READ_BODY_TEMPERATURE,ru_only
health,android.permission.health.READ_HEART_RATE,ru_only
health,android.permission.health.READ_OXYGEN_SATURATION,ru_only
health,android.permission.health.READ_WEIGHT,ru_only
health,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,ru_only
health,com.google.android.gms.permission.AD_ID,ru_only
health,com.programmisty.emiasapp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,ru_only
health,com.programmisty.emiasapp.permission.PROCESS_PUSH_MSG,ru_only
health,com.programmisty.emiasapp.permission.PUSH_PROVIDER,ru_only
maps,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,common
maps,android.permission.ACCESS_BACKGROUND_LOCATION,common
maps,android.permission.ACCESS_COARSE_LOCATION,common
maps,android.permission.ACCESS_FINE_LOCATION,common
maps,android.permission.ACCESS_NETWORK_STATE,common
maps,android.permission.ACCESS_WIFI_STATE,common
maps,android.permission.ACTIVITY_RECOGNITION,common
maps,android.permission.CAMERA,common
maps,android.permission.CHANGE_WIFI_STATE,common
maps,android.permission.DETECT_SCREEN_CAPTURE,common
maps,android.permission.FOREGROUND_SERVICE,common
maps,android.permission.FOREGROUND_SERVICE_DATA_SYNC,common
maps,android.permission.FOREGROUND_SERVICE_LOCATION,common
maps,android.permission.GET_ACCOUNTS,common
maps,android.permission.INTERNET,common
maps,android.permission.MANAGE_ACCOUNTS,common
maps,android.permission.NFC,common
maps,android.permission.POST_NOTIFICATIONS,common
maps,android.permission.READ_CONTACTS,common
maps,android.permission.READ_EXTERNAL_STORAGE,common
maps,android.permission.READ_MEDIA_IMAGES,common
maps,android.permission.READ_MEDIA_VIDEO,common
maps,android.permission.READ_MEDIA_VISUAL_USER_SELECTED,common
maps,android.permission.RECEIVE_BOOT_COMPLETED,common
maps,android.permission.RECORD_AUDIO,common
maps,android.permission.SCHEDULE_EXACT_ALARM,common
maps,android.permission.USE_CREDENTIALS,common
maps,android.permission.VIBRATE,common
maps,android.permission.WAKE_LOCK,common
maps,android.permission.WRITE_EXTERNAL_STORAGE,common
maps,com.android.launcher.permission.INSTALL_SHORTCUT,common
maps,com.google.android.c2dm.permission.RECEIVE,common
maps,com.google.android.gms.permission.ACTIVITY_RECOGNITION,common
maps,com.google.android.gms.permission.AD_ID,common
maps,com.google.android.gms.permission.CAR_SPEED,common
maps,android.permission.BROADCAST_STICKY,eu_only
maps,android.permission.CHANGE_NETWORK_STATE,eu_only
maps,android.permission.DISABLE_KEYGUARD,eu_only
maps,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,eu_only
maps,android.permission.FOREGROUND_SERVICE_MEDIA_PROCESSING,eu_only
maps,android.permission.GET_PACKAGE_SIZE,eu_only
maps,android.permission.POST_PROMOTED_NOTIFICATIONS,eu_only
maps,android.permission.READ_SYNC_SETTINGS,eu_only
maps,android.permission.RUN_USER_INITIATED_JOBS,eu_only
maps,android.permission.WRITE_SYNC_SETTINGS,eu_only
maps,com.google.android.apps.maps.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,eu_only
maps,com.google.android.googlequicksearchbox.permission.LAUNCH_FROM_GMM,eu_only
maps,com.google.android.googlequicksearchbox.permission.LENSVIEW_BROADCAST,eu_only
maps,com.google.android.providers.gsf.permission.READ_GSERVICES,eu_only
maps,android.permission.ACCESS_ADSERVICES_AD_ID,ru_only
maps,android.permission.ACCESS_ADSERVICES_TOPICS,ru_only
maps,android.permission.ACCESS_MEDIA_LOCATION,ru_only
maps,android.permission.AUTHENTICATE_ACCOUNTS,ru_only
maps,android.permission.BLUETOOTH,ru_only
maps,android.permission.BLUETOOTH_ADMIN,ru_only
maps,android.permission.BLUETOOTH_ADVERTISE,ru_only
maps,android.permission.BLUETOOTH_CONNECT,ru_only
maps,android.permission.BLUETOOTH_SCAN,ru_only
maps,android.permission.FOREGROUND_SERVICE_CAMERA,ru_only
maps,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,ru_only
maps,android.permission.USE_BIOMETRIC,ru_only
maps,android.permission.USE_FINGERPRINT,ru_only
maps,android.permission.WRITE_SETTINGS,ru_only
maps,androidx.car.app.ACCESS_SURFACE,ru_only
maps,androidx.car.app.NAVIGATION_TEMPLATES,ru_only
maps,com.android.vending.BILLING,ru_only
maps,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,ru_only
maps,com.google.android.gms.permission.CAR_VENDOR_EXTENSION,ru_only
maps,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,ru_only
maps,com.samsung.android.mapsagent.permission.READ_APP_INFO,ru_only
maps,com.yandex.alice.icon.permission.READ_STATE,ru_only
maps,com.yandex.permission.AM_COMMUNICATION,ru_only
maps,com.yandex.permission.READ_CREDENTIALS,ru_only
maps,ru.yandex.yandexmaps.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,ru_only
msg1,android.permission.ACCESS_COARSE_LOCATION,common
msg1,android.permission.ACCESS_FINE_LOCATION,common
msg1,android.permission.ACCESS_NETWORK_STATE,common
msg1,android.permission.ACCESS_WIFI_STATE,common
msg1,android.permission.BLUETOOTH,common
msg1,android.permission.BLUETOOTH_CONNECT,common
msg1,android.permission.CAMERA,common
msg1,android.permission.CHANGE_NETWORK_STATE,common
msg1,android.permission.FOREGROUND_SERVICE,common
msg1,android.permission.FOREGROUND_SERVICE_CAMERA,common
msg1,android.permission.FOREGROUND_SERVICE_DATA_SYNC,common
msg1,android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION,common
msg1,android.permission.FOREGROUND_SERVICE_MICROPHONE,common
msg1,android.permission.INTERNET,common
msg1,android.permission.MODIFY_AUDIO_SETTINGS,common
msg1,android.permission.POST_NOTIFICATIONS,common
msg1,android.permission.READ_CONTACTS,common
msg1,android.permission.READ_EXTERNAL_STORAGE,common
msg1,android.permission.READ_MEDIA_IMAGES,common
msg1,android.permission.READ_MEDIA_VIDEO,common
msg1,android.permission.READ_MEDIA_VISUAL_USER_SELECTED,common
msg1,android.permission.RECEIVE_BOOT_COMPLETED,common
msg1,android.permission.RECORD_AUDIO,common
msg1,android.permission.REQUEST_INSTALL_PACKAGES,common
msg1,android.permission.USE_BIOMETRIC,common
msg1,android.permission.USE_FINGERPRINT,common
msg1,android.permission.USE_FULL_SCREEN_INTENT,common
msg1,android.permission.VIBRATE,common
msg1,android.permission.WAKE_LOCK,common
msg1,android.permission.WRITE_CONTACTS,common
msg1,android.permission.WRITE_EXTERNAL_STORAGE,common
msg1,com.google.android.gms.permission.AD_ID,common
msg1,com.htc.launcher.permission.READ_SETTINGS,common
msg1,com.htc.launcher.permission.UPDATE_SHORTCUT,common
msg1,com.huawei.android.launcher.permission.CHANGE_BADGE,common
msg1,com.huawei.android.launcher.permission.READ_SETTINGS,common
msg1,com.huawei.android.launcher.permission.WRITE_SETTINGS,common
msg1,com.sec.android.provider.badge.permission.READ,common
msg1,com.sec.android.provider.badge.permission.WRITE,common
msg1,com.sonyericsson.home.permission.BROADCAST_BADGE,common
msg1,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,common
msg1,android.permission.ACCESS_MEDIA_LOCATION,eu_only
msg1,android.permission.AUTHENTICATE_ACCOUNTS,eu_only
msg1,android.permission.BLUETOOTH_ADMIN,eu_only
msg1,android.permission.BLUETOOTH_ADVERTISE,eu_only
msg1,android.permission.BLUETOOTH_SCAN,eu_only
msg1,android.permission.BROADCAST_STICKY,eu_only
msg1,android.permission.CHANGE_WIFI_STATE,eu_only
msg1,android.permission.DETECT_SCREEN_CAPTURE,eu_only
msg1,android.permission.FOREGROUND_SERVICE_LOCATION,eu_only
msg1,android.permission.FOREGROUND_SERVICE_PHONE_CALL,eu_only
msg1,android.permission.GET_ACCOUNTS,eu_only
msg1,android.permission.GET_TASKS,eu_only
msg1,android.permission.INSTALL_SHORTCUT,eu_only
msg1,android.permission.MANAGE_ACCOUNTS,eu_only
msg1,android.permission.MANAGE_OWN_CALLS,eu_only
msg1,android.permission.NEARBY_WIFI_DEVICES,eu_only
msg1,android.permission.NFC,eu_only
msg1,android.permission.READ_BASIC_PHONE_STATE,eu_only
msg1,android.permission.READ_MEDIA_AUDIO,eu_only
msg1,android.permission.READ_PHONE_NUMBERS,eu_only
msg1,android.permission.READ_PHONE_STATE,eu_only
msg1,android.permission.READ_PROFILE,eu_only
msg1,android.permission.READ_SYNC_SETTINGS,eu_only
msg1,android.permission.READ_SYNC_STATS,eu_only
msg1,android.permission.RECEIVE_SMS,eu_only
msg1,android.permission.RUN_USER_INITIATED_JOBS,eu_only
msg1,android.permission.SCHEDULE_EXACT_ALARM,eu_only
msg1,android.permission.SEND_SMS,eu_only
msg1,android.permission.USE_CREDENTIALS,eu_only
msg1,android.permission.WRITE_SYNC_SETTINGS,eu_only
msg1,com.android.launcher.permission.INSTALL_SHORTCUT,eu_only
msg1,com.android.launcher.permission.UNINSTALL_SHORTCUT,eu_only
msg1,com.android.vending.BILLING,eu_only
msg1,com.facebook.services.identity.FEO2,eu_only
msg1,com.google.android.c2dm.permission.RECEIVE,eu_only
msg1,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,eu_only
msg1,com.google.android.providers.gsf.permission.READ_GSERVICES,eu_only
msg1,com.whatsapp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,eu_only
msg1,com.whatsapp.permission.BROADCAST,eu_only
msg1,com.whatsapp.permission.MAPS_RECEIVE,eu_only
msg1,com.whatsapp.permission.REGISTRATION,eu_only
msg1,com.whatsapp.sticker.READ,eu_only
msg1,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,ru_only
msg1,android.permission.READ_APP_BADGE,ru_only
msg1,android.permission.SYSTEM_ALERT_WINDOW,ru_only
msg1,com.anddoes.launcher.permission.UPDATE_COUNT,ru_only
msg1,com.majeur.launcher.permission.UPDATE_BADGE,ru_only
msg1,com.oppo.launcher.permission.READ_SETTINGS,ru_only
msg1,com.oppo.launcher.permission.WRITE_SETTINGS,ru_only
msg1,me.everything.badger.permission.BADGE_COUNT_READ,ru_only
msg1,me.everything.badger.permission.BADGE_COUNT_WRITE,ru_only
msg1,ru.oneme.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,ru_only
msg2,android.permission.ACCESS_NETWORK_STATE,common
msg2,android.permission.ACCESS_WIFI_STATE,common
msg2,android.permission.AUTHENTICATE_ACCOUNTS,common
msg2,android.permission.BLUETOOTH,common
msg2,android.permission.BLUETOOTH_CONNECT,common
msg2,android.permission.CAMERA,common
msg2,android.permission.FOREGROUND_SERVICE,common
msg2,android.permission.GET_ACCOUNTS,common
msg2,android.permission.INTERNET,common
msg2,android.permission.MANAGE_ACCOUNTS,common
msg2,android.permission.MODIFY_AUDIO_SETTINGS,common
msg2,android.permission.POST_NOTIFICATIONS,common
msg2,android.permission.READ_EXTERNAL_STORAGE,common
msg2,android.permission.READ_MEDIA_IMAGES,common
msg2,android.permission.READ_MEDIA_VIDEO,common
msg2,android.permission.READ_PHONE_STATE,common
msg2,android.permission.RECEIVE_BOOT_COMPLETED,common
msg2,android.permission.RECORD_AUDIO,common
msg2,android.permission.WAKE_LOCK,common
msg2,android.permission.WRITE_EXTERNAL_STORAGE,common
msg2,android.permission.ACCESS_BACKGROUND_LOCATION,eu_only
msg2,android.permission.ACCESS_COARSE_LOCATION,eu_only
msg2,android.permission.ACCESS_FINE_LOCATION,eu_only
msg2,android.permission.ACCESS_MEDIA_LOCATION,eu_only
msg2,android.permission.CALL_PHONE,eu_only
msg2,android.permission.FOREGROUND_SERVICE_CAMERA,eu_only
msg2,android.permission.FOREGROUND_SERVICE_DATA_SYNC,eu_only
msg2,android.permission.FOREGROUND_SERVICE_LOCATION,eu_only
msg2,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,eu_only
msg2,android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION,eu_only
msg2,android.permission.FOREGROUND_SERVICE_MICROPHONE,eu_only
msg2,android.permission.INSTALL_SHORTCUT,eu_only
msg2,android.permission.MANAGE_OWN_CALLS,eu_only
msg2,android.permission.READ_APP_BADGE,eu_only
msg2,android.permission.READ_CALL_LOG,eu_only
msg2,android.permission.READ_CLIPBOARD,eu_only
msg2,android.permission.READ_CONTACTS,eu_only
msg2,android.permission.READ_MEDIA_AUDIO,eu_only
msg2,android.permission.READ_PHONE_NUMBERS,eu_only
msg2,android.permission.READ_PROFILE,eu_only
msg2,android.permission.READ_SYNC_SETTINGS,eu_only
msg2,android.permission.REQUEST_INSTALL_PACKAGES,eu_only
msg2,android.permission.SYSTEM_ALERT_WINDOW,eu_only
msg2,android.permission.USE_BIOMETRIC,eu_only
msg2,android.permission.USE_FINGERPRINT,eu_only
msg2,android.permission.USE_FULL_SCREEN_INTENT,eu_only
msg2,android.permission.VIBRATE,eu_only
msg2,android.permission.WRITE_CONTACTS,eu_only
msg2,android.permission.WRITE_SYNC_SETTINGS,eu_only
msg2,com.anddoes.launcher.permission.UPDATE_COUNT,eu_only
msg2,com.android.launcher.permission.INSTALL_SHORTCUT,eu_only
msg2,com.android.launcher.permission.UNINSTALL_SHORTCUT,eu_only
msg2,com.android.vending.BILLING,eu_only
msg2,com.google.android.c2dm.permission.RECEIVE,eu_only
msg2,com.google.android.providers.gsf.permission.READ_GSERVICES,eu_only
msg2,com.htc.launcher.permission.READ_SETTINGS,eu_only
msg2,com.htc.launcher.permission.UPDATE_SHORTCUT,eu_only
msg2,com.huawei.android.launcher.permission.CHANGE_BADGE,eu_only
msg2,com.huawei.android.launcher.permission.READ_SETTINGS,eu_only
msg2,com.huawei.android.launcher.permission.WRITE_SETTINGS,eu_only
msg2,com.majeur.launcher.permission.UPDATE_BADGE,eu_only
msg2,com.oppo.launcher.permission.READ_SETTINGS,eu_only
msg2,com.oppo.launcher.permission.WRITE_SETTINGS,eu_only
msg2,com.sec.android.provider.badge.permission.READ,eu_only
msg2,com.sec.android.provider.badge.permission.WRITE,eu_only
msg2,com.sonyericsson.home.permission.BROADCAST_BADGE,eu_only
msg2,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,eu_only
msg2,me.everything.badger.permission.BADGE_COUNT_READ,eu_only
msg2,me.everything.badger.permission.BADGE_COUNT_WRITE,eu_only
msg2,org.telegram.messenger.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,eu_only
msg2,org.telegram.messenger.permission.MAPS_RECEIVE,eu_only
msg2,android.permission.FLASHLIGHT,ru_only
msg2,android.permission.READ_MEDIA_VISUAL_USER_SELECTED,ru_only
msg2,android.permission.SCHEDULE_EXACT_ALARM,ru_only
msg2,android.permission.USE_CREDENTIALS,ru_only
msg2,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,ru_only
msg2,com.google.android.gms.permission.AD_ID,ru_only
msg2,com.yandex.permission.AM_COMMUNICATION,ru_only
msg2,com.yandex.permission.READ_CREDENTIALS,ru_only
msg2,ru.yandex.telemost.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,ru_only
rail1,android.permission.ACCESS_COARSE_LOCATION,common
rail1,android.permission.ACCESS_FINE_LOCATION,common
rail1,android.permission.ACCESS_NETWORK_STATE,common
rail1,android.permission.ACCESS_WIFI_STATE,common
rail1,android.permission.CAMERA,common
rail1,android.permission.FOREGROUND_SERVICE,common
rail1,android.permission.INTERNET,common
rail1,android.permission.NFC,common
rail1,android.permission.POST_NOTIFICATIONS,common
rail1,android.permission.READ_EXTERNAL_STORAGE,common
rail1,android.permission.READ_PHONE_STATE,common
rail1,android.permission.RECEIVE_BOOT_COMPLETED,common
rail1,android.permission.WAKE_LOCK,common
rail1,com.google.android.c2dm.permission.RECEIVE,common
rail1,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,common
rail1,android.permission.ACCESS_SUPERUSER,eu_only
rail1,com.google.android.gms.permission.AD_ID,eu_only
rail1,de.hafas.android.db.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,eu_only
rail1,de.hafas.android.db.KRV_BROADCAST_PERMISSION,eu_only
rail1,android.permission.ACCESS_ADSERVICES_AD_ID,ru_only
rail1,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,ru_only
rail1,android.permission.ACCESS_BACKGROUND_LOCATION,ru_only
rail1,android.permission.BLUETOOTH,ru_only
rail1,android.permission.BLUETOOTH_ADMIN,ru_only
rail1,android.permission.BLUETOOTH_ADVERTISE,ru_only
rail1,android.permission.BLUETOOTH_CONNECT,ru_only
rail1,android.permission.BLUETOOTH_SCAN,ru_only
rail1,android.permission.C2D_MESSAGE,ru_only
rail1,android.permission.CHANGE_WIFI_STATE,ru_only
rail1,android.permission.DETECT_SCREEN_CAPTURE,ru_only
rail1,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,ru_only
rail1,android.permission.FOREGROUND_SERVICE_DATA_SYNC,ru_only
rail1,android.permission.FOREGROUND_SERVICE_LOCATION,ru_only
rail1,android.permission.HIGH_SAMPLING_RATE_SENSORS,ru_only
rail1,android.permission.MI,ru_only
rail1,android.permission.MODIFY_AUDIO_SETTINGS,ru_only
rail1,android.permission.NEARBY_WIFI_DEVICES,ru_only
rail1,android.permission.READ_APP_BADGE,ru_only
rail1,android.permission.READ_CALENDAR,ru_only
rail1,android.permission.READ_INTERNAL_STORAGE,ru_only
rail1,android.permission.RECEIVE_ADM_MESSAGE,ru_only
rail1,android.permission.RECORD_AUDIO,ru_only
rail1,android.permission.SYSTEM_ALERT_WINDOW,ru_only
rail1,android.permission.USE_BIOMETRIC,ru_only
rail1,android.permission.USE_FINGERPRINT,ru_only
rail1,android.permission.VIBRATE,ru_only
rail1,android.permission.WRITE_CALENDAR,ru_only
rail1,android.permission.WRITE_EXTERNAL_STORAGE,ru_only
rail1,com.anddoes.launcher.permission.UPDATE_COUNT,ru_only
rail1,com.android.alarm.permission.SET_ALARM,ru_only
rail1,com.google.android.providers.gsf.permission.READ_GSERVICES,ru_only
rail1,com.htc.launcher.permission.READ_SETTINGS,ru_only
rail1,com.htc.launcher.permission.UPDATE_SHORTCUT,ru_only
rail1,com.huawei.android.launcher.permission.CHANGE_BADGE,ru_only
rail1,com.huawei.android.launcher.permission.READ_SETTINGS,ru_only
rail1,com.huawei.android.launcher.permission.WRITE_SETTINGS,ru_only
rail1,com.majeur.launcher.permission.UPDATE_BADGE,ru_only
rail1,com.oppo.launcher.permission.READ_SETTINGS,ru_only
rail1,com.oppo.launcher.permission.WRITE_SETTINGS,ru_only
rail1,com.sec.android.provider.badge.permission.READ,ru_only
rail1,com.sec.android.provider.badge.permission.WRITE,ru_only
rail1,com.sonyericsson.home.permission.BROADCAST_BADGE,ru_only
rail1,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,ru_only
rail1,me.everything.badger.permission.BADGE_COUNT_READ,ru_only
rail1,me.everything.badger.permission.BADGE_COUNT_WRITE,ru_only
rail1,ru.rzd.pass.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,ru_only
rail2,android.permission.ACCESS_COARSE_LOCATION,common
rail2,android.permission.ACCESS_FINE_LOCATION,common
rail2,android.permission.ACCESS_NETWORK_STATE,common
rail2,android.permission.FOREGROUND_SERVICE,common
rail2,android.permission.INTERNET,common
rail2,android.permission.POST_NOTIFICATIONS,common
rail2,android.permission.RECEIVE_BOOT_COMPLETED,common
