category,pair_id,component_type,component_name,status
bank_1,bank1,activity,com.google.android.gms.common.api.GoogleApiActivity,ru_only
bank_1,bank1,activity,com.google.android.play.core.common.PlayCoreDialogWrapperActivity,ru_only
bank_1,bank1,activity,com.huawei.hms.activity.BridgeActivity,ru_only
bank_1,bank1,activity,com.huawei.hms.activity.EnableServiceActivity,ru_only
bank_1,bank1,activity,com.huawei.hms.support.api.push.TransActivity,ru_only
bank_1,bank1,activity,com.kavsdk.shared.cellmon.FakeActivity,ru_only
bank_1,bank1,activity,com.sdkit.dialog.ui.presentation.AssistantDialogActivity,ru_only
bank_1,bank1,activity,com.sdkit.multiactivity.presentation.TransparentActivity,ru_only
bank_1,bank1,activity,com.sdkit.smartapps.presentation.SmartAppActivity,ru_only
bank_1,bank1,activity,com.yalantis.ucrop.UCropActivity,ru_only
bank_1,bank1,activity,ru.rustore.sdk.activitylauncher.RuStoreActivityLauncher,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.call.presentation.chose.CallToBankTransparentActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.call.presentation.chose.views.settings.IpCallSettingsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.call.presentation.ipcall.view.IpCallActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.call.presentation.ipcall.view.IpCallErrorAlertActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.call.presentation.videocall.views.VideoCallActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.pat.presentation.view.activity.AffirmationPhoneAsTokenConfirmationActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.pat.presentation.view.activity.AffirmationPhoneAsTokenDocumentsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.presentation.AffirmationPdfActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.presentation.fragments.pdf.result.ResultPdfDocumentsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.affirmation.presentation.fragments.pdf.summary.SummaryPdfDocumentsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.biometry.auth.impl.presentation.ui.biometry.BiometryAuthActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.biometry.auth.impl.presentation.ui.confirm.BiometryConfirmByFaceActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.biometryagreement.impl.presentation.view.BioAgreementWF2Activity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.biometryagreement.impl.presentation.view.BioRefuseConsentWf2Activity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.codescanner.impl.presentation.tutorial.QrInfoActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.efs.pat.impl.presentation.widgets.choosebank.presentation.ChooseBankActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.efs.pat.impl.presentation.widgets.directory.DirectorySearchActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.efs.pat.impl.presentation.widgets.scancard.ScanCardByNfcActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.loans.impl.presentation.activity.AdditionalInfoActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.loans.impl.presentation.activity.LoanImagePreviewActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.loyalty.presentation.activity.LoyaltyActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.payments.objects.impl.presentation.requisites.PaymentItemRequisitesActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.payments.objects.impl.presentation.workflow.autopayment.CreateAutoPaymentProfileItemWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.payments.objects.impl.presentation.workflow.meters.PaymentProfileItemSendMetersDataWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.payments.objects.impl.presentation.workflow.payment.PaymentProfileItemWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.payments.objects.impl.presentation.workflow.paymentitembyrequisites.PaymentItemByRequisitesWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.payments.objects.impl.presentation.workflow.paymentoneclick.PaymentOneClickWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.common.verifyapplib.impl.presentation.ui.VerifyCommonActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.bankobject.chooseobject.presentation.search.BankObjectSearchActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.contacts.ui.presentation.SingleChoiceContactsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.deeplink.impl.view.DeeplinkActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.efs.pdf.v3.ui.EfsPdfViewActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.geomapuicore.impl.citysearch.presentation.ui.CitySearchActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.navigation.base.host.presentation.ScreenHostActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.operation.result.impl.presentation.view.OperationResultActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.pdf.impl.presentation.PdfViewActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.webview.ui.SbolWebViewActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.webview.v2.presentation.SbolWebViewActivityV2,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.workflow.engine.sbol.impl.presentation.WorkflowApiActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.core.workflow.widgets.sbol.impl.savepdf.CoreSavePdfErrorActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.debitcardtariffs.presentation.view.activity.DebitCardTariffActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.debitcardtariffs.presentation.view.activity.SubsidiaryBanksActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.efs.creditcapacity.impl.presentation.screens.CapacityScreensActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.efs.creditcapacity.impl.presentation.wf2.UnifiedFormWorkflow2Activity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.efs.digitalpin.impl.presentation.activity.EfsDigitalPinActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.efs.loan.customer.presentation.wf2.activity.EfsCustomerLoanWorkflow2Activity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.entry.maincontainer.presentation.MainContainerActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.achievement.impl.achievementV2.presentation.AchievementsV2Activity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.achievement.impl.presentation.AchievementsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.advformats.impl.presentation.advmarketplace.AdvMarketplaceActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.advformats.impl.presentation.cbropreviews.collection.compose.advmarketplace.AdvMarketplaceComposeActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.advformats.impl.presentation.cbropreviews.collection.compose.widgets.MoreWidgetsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.affirmation.btp.presentation.AffirmationByThirdPersonConfirmationActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.appdata.impl.presentation.view.AppStorageActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.appwidget.impl.presentation.settings.AppWidgetSettingsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.assistant.impl.presentation.assistant.AssistantActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.assistantb2c.impl.presentation.AssistantB2CActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.attraction.impl.presentation.workflow.DpvMarkingWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.autotransfers.digital.ruble.impl.presentation.ATDRHubActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.autotransfers.digital.ruble.impl.presentation.ATDRWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.autotransfersme2mesbppulllib.impl.presentation.ATM2MSPWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.autotransfersme2mesbppulllib.impl.presentation.details.ATM2MSPDetailsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.autotransfersme2mesbppulllib.impl.presentation.details.ATM2MSPDetailsParamsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.autotransfersme2mesbppulllib.impl.presentation.executions.ATM2MSPExecutionsActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.bankproductrename.impl.presentation.views.BankProductRenameActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.betainvite.impl.presentation.BetaInviteActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.binding.ui.BioCardBindingActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.binding.wf2.BioPaymentsWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.common.ui.BioCommonFinalErrorActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.createtemplate.ui.TemplateCreationActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.createtemplate.wf2.BioSpreadingProcessForKbsWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.oldprofile.ui.BiometryInfoActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.pinsrp.ui.BiometryPinSrpActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.profile.ui.BioProfileSelectActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.profile.ui.BiometryProfileActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.createtemplate.impl.presentation.profile.ui.onboarding.v2.BioProfileNewOnboardingV2Activity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.register.impl.presentation.view.BiometryProgressActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.biometry.register.impl.presentation.view.BiometryRegisterActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.bizone.callerid.impl.presentation.activity.CallerIdActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.bizone.leakeddata.impl.presentation.view.PersonalDataVerificationWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.bluetoothpay.impl.presentation.activity.BluetoothPayActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.bnpl.impl.BnplActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.brokerage.application.impl.presentation.AgreementParamsWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.brokerage.application.impl.presentation.CloseIiaWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.brokerage.application.impl.presentation.ClosePrimeApplicationWorkflowActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.brokerage.assetcard.impl.presentation.oneclick.OneClickInstrumentCardActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.brokerage.assetcard.impl.ui.BondCardActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.brokerage.assetcard.impl.ui.ShareCardActivity,ru_only
bank_1,bank1,activity,ru.sberbank.mobile.feature.brokerage.assetcard.impl.ui.universal.AssetUniversalCardActivity,ru_only
bank_1,bank1,service,androidx.camera.core.impl.MetadataHolderService,ru_only
bank_1,bank1,service,androidx.room.MultiInstanceInvalidationService,ru_only
bank_1,bank1,service,androidx.work.impl.background.systemalarm.SystemAlarmService,ru_only
bank_1,bank1,service,androidx.work.impl.background.systemjob.SystemJobService,ru_only
bank_1,bank1,service,androidx.work.impl.foreground.SystemForegroundService,ru_only
bank_1,bank1,service,com.google.android.datatransport.runtime.backends.TransportBackendDiscovery,ru_only
bank_1,bank1,service,com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService,ru_only
bank_1,bank1,service,com.google.android.gms.measurement.AppMeasurementJobService,ru_only
bank_1,bank1,service,com.google.android.gms.measurement.AppMeasurementService,ru_only
bank_1,bank1,service,com.google.firebase.components.ComponentDiscoveryService,ru_only
bank_1,bank1,service,com.google.firebase.messaging.FirebaseMessagingService,ru_only
bank_1,bank1,service,com.google.firebase.sessions.SessionLifecycleService,ru_only
bank_1,bank1,service,com.huawei.agconnect.core.ServiceDiscovery,ru_only
bank_1,bank1,service,com.huawei.hms.support.api.push.service.HmsMsgService,ru_only
bank_1,bank1,service,com.kavsdk.JobSchedulerService,ru_only
bank_1,bank1,service,com.kavsdk.SdkService,ru_only
bank_1,bank1,service,ru.rustore.sdk.metrics.internal.presentation.SendMetricsEventJobService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.affirmation.call.presentation.ipcall.view.IpCallService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.affirmation.call.presentation.videocall.views.VideoCallService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.core.push.impl.data.firebase.PushFcmIntentService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.core.push.impl.data.huawei.PushHmsMessageService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.core.push.impl.data.rustore.PushRuStoreMessagingService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.bizone.callerid.impl.presentation.notifications.CallerIdNotificationListenerService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.chatbot.impl.chatbot.domain.services.SberChatFileManageService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.externalstarttransfer.impl.authenticator.AccountService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.externalstarttransfer.impl.syncadapter.SyncService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.kavsdk.presentation.firstscan.view.FirstScanService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.kavsdk.presentation.fullscan.view.FullScanService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.kavsdk.presentation.init.view.SecurityInitService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.kavsdk.presentation.lightscan.view.LightScanService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.kavsdk.presentation.monitor.view.SecurityMonitorService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.kavsdk.presentation.root.view.CheckRootService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.kavsdk.presentation.update.view.UpdateAntivirusDatabaseService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.sberbankid.auth.impl.presentation.service.SberIDPersonalButtonService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.sberpay.nfc.impl.sberpaynfc.common.sync.domain.service.SberPayNfcPreLoginSyncExecutorService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.sberpay.nfc.impl.sberpaynfc.service.SberPayNfcHceOneTapService,ru_only
bank_1,bank1,service,ru.sberbank.mobile.feature.sberpay.nfc.impl.wearable.sync.WearableAidlService,ru_only
bank_1,bank1,service,zone.bi.mobile.callerid.impl.input.CallerIdScreeningService,ru_only
bank_1,bank1,service,zone.bi.mobile.callerid.impl.service.background.CallerIdBackgroundService,ru_only
bank_1,bank1,service,zone.bi.mobile.callerid.impl.service.popup.RecognizePhoneAndPopupService,ru_only
bank_1,bank1,service,zone.bi.mobile.callerid.impl.service.popup.RecognizePhoneAndPopupServiceOld,ru_only
bank_1,bank1,service,zone.bi.mobile.fingerprint.impl.cs.FpWorkerService,ru_only
bank_1,bank1,receiver,androidx.profileinstaller.ProfileInstallReceiver,ru_only
bank_1,bank1,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryChargingProxy,ru_only
bank_1,bank1,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryNotLowProxy,ru_only
bank_1,bank1,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$NetworkStateProxy,ru_only
bank_1,bank1,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$StorageNotLowProxy,ru_only
bank_1,bank1,receiver,androidx.work.impl.background.systemalarm.ConstraintProxyUpdateReceiver,ru_only
bank_1,bank1,receiver,androidx.work.impl.background.systemalarm.RescheduleReceiver,ru_only
bank_1,bank1,receiver,androidx.work.impl.diagnostics.DiagnosticsReceiver,ru_only
bank_1,bank1,receiver,androidx.work.impl.utils.ForceStopRunnable$BroadcastReceiver,ru_only
bank_1,bank1,receiver,com.google.android.datatransport.runtime.scheduling.jobscheduling.AlarmManagerSchedulerBroadcastReceiver,ru_only
bank_1,bank1,receiver,com.google.android.gms.measurement.AppMeasurementReceiver,ru_only
bank_1,bank1,receiver,com.google.firebase.iid.FirebaseInstanceIdReceiver,ru_only
bank_1,bank1,receiver,com.huawei.hms.support.api.push.PushMsgReceiver,ru_only
bank_1,bank1,receiver,com.huawei.hms.support.api.push.PushReceiver,ru_only
bank_1,bank1,receiver,com.kavsdk.AlarmReceiver,ru_only
bank_1,bank1,receiver,com.kavsdk.AppInstallationReceiver,ru_only
bank_1,bank1,receiver,com.kavsdk.StartReceiver,ru_only
bank_1,bank1,receiver,ru.rustore.sdk.pushclient.internal.arbiter.ArbiterBroadcastReceiver,ru_only
bank_1,bank1,receiver,ru.sber.platform.selfupdate.apk.install.receiver.UpdateCompleteReceiver,ru_only
bank_1,bank1,receiver,ru.sber.platform.selfupdate.apk.install.receiver.UserConfirmationReceiver,ru_only
bank_1,bank1,receiver,ru.sber.platform.selfupdate.apk.old.install.receiver.UserConfirmationReceiver,ru_only
bank_1,bank1,receiver,ru.sberbank.mobile.feature.efs.qrpay.impl.presentation.widget.QrPayWidgetProvider,ru_only
bank_1,bank1,receiver,ru.sberbank.mobile.feature.kavsdk.receiver.OnBootReceiver,ru_only
bank_1,bank1,receiver,ru.sberbank.mobile.feature.push.impl.presentation.receiver.CancelNotificationBroadcastReceiver,ru_only
bank_1,bank1,receiver,ru.sberbank.mobile.feature.push.impl.presentation.receiver.CopyPromoCodeBroadcastReceiver,ru_only
bank_1,bank1,receiver,ru.sberbank.mobile.feature.push.impl.presentation.receiver.CopySecureCodeBroadcastReceiver,ru_only
bank_1,bank1,receiver,ru.sberbank.mobile.feature.push.impl.presentation.receiver.ReadConversationBroadcastReceiver,ru_only
bank_1,bank1,receiver,ru.sberbank.mobile.feature.push.impl.presentation.receiver.ReadNotificationBroadcastReceiver,ru_only
bank_1,bank1,receiver,ru.sberbank.mobile.push.presentation.widget.balance.BalanceWidget,ru_only
bank_1,bank1,receiver,zone.bi.mobile.callerid.impl.input.CallStateBroadcastReceiver,ru_only
bank_1,bank1,receiver,zone.bi.mobile.callerid.impl.service.background.BootCompletedReceiver,ru_only
bank_1,bank1,provider,androidx.core.content.FileProvider,ru_only
bank_1,bank1,provider,androidx.startup.InitializationProvider,ru_only
bank_1,bank1,provider,com.google.firebase.provider.FirebaseInitProvider,ru_only
bank_1,bank1,provider,com.huawei.agconnect.core.provider.AGConnectInitializeProvider,ru_only
bank_1,bank1,provider,com.huawei.hms.aaid.InitProvider,ru_only
bank_1,bank1,provider,com.huawei.hms.support.api.push.PushProvider,ru_only
bank_1,bank1,provider,com.squareup.picasso.PicassoProvider,ru_only
bank_1,bank1,provider,com.vk.push.core.deviceid.contentprovider.VkpnsDeviceIdContentProvider,ru_only
bank_1,bank1,provider,ru.rustore.sdk.pushclient.provider.RuStorePushClientInitProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.codescanner.impl.utils.QrFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.common.efs.pat.impl.utils.EfsPaymentFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.core.pdf.utils.PdfFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.efs.statements.net.StatementsFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.achievement.impl.utils.AchievementsFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.efs.govservices.impl.core.efs.ui.documentaction.GovFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.efs.loanrestructuring.impl.utils.LoanRestructuringFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.insurance.workflow.impl.utils.WelfareFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.investorqualification.impl.utils.InvestorQualificationFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.logging.impl.presentation.fileprovider.LogFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.messenger.media.impl.MessengerImageFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.messenger.media.impl.MessengerVideoFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.sberpay.nfc.impl.sberpaynfc.common.prefs.extra.multiproccess.SberPayNfcPaymentContentProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.selfupdate.impl.data.SelfUpdateFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.feature.telecom.impl.wf2.data.TelecomFileProvider,ru_only
bank_1,bank1,provider,ru.sberbank.mobile.provider.ExternalFileProvider,ru_only
bank_1,bank1,provider,zone.bi.mobile.callerid.impl.input.CallerIdContentProvider,ru_only
bank_1,bank1,provider,zone.bi.mobile.callerid.impl.storage.InnerStorageContentProvider,ru_only
bank_2,bank2,activity,com.google.android.gms.common.api.GoogleApiActivity,common
bank_2,bank2,activity,androidx.activity.ComponentActivity,ru_only
bank_2,bank2,activity,androidx.glance.appwidget.action.ActionTrampolineActivity,ru_only
bank_2,bank2,activity,androidx.glance.appwidget.action.InvisibleActionTrampolineActivity,ru_only
bank_2,bank2,activity,com.esiasdk.android.EsiaAuthActivity,ru_only
bank_2,bank2,activity,com.google.android.gms.auth.api.signin.internal.SignInHubActivity,ru_only
bank_2,bank2,activity,com.huawei.hms.activity.BridgeActivity,ru_only
bank_2,bank2,activity,com.huawei.hms.activity.EnableServiceActivity,ru_only
bank_2,bank2,activity,com.huawei.hms.support.api.push.TransActivity,ru_only
bank_2,bank2,activity,ru.CryptoPro.JCSP.tools.common.window.CSPDialogActivity,ru_only
bank_2,bank2,activity,ru.dsmobile.sdk.qes.QesActivity,ru_only
bank_2,bank2,activity,ru.education.academy.sdk.AcademyFlowActivity,ru_only
bank_2,bank2,activity,ru.rtln.tds.sdk.ui.activity.HtmlChallengeActivity,ru_only
bank_2,bank2,activity,ru.rtln.tds.sdk.ui.activity.MultiSelectChallengeActivity,ru_only
bank_2,bank2,activity,ru.rtln.tds.sdk.ui.activity.OutOfBandChallengeActivity,ru_only
bank_2,bank2,activity,ru.rtln.tds.sdk.ui.activity.SingleSelectChallengeActivity,ru_only
bank_2,bank2,activity,ru.rtln.tds.sdk.ui.activity.TextChallengeActivity,ru_only
bank_2,bank2,activity,ru.rustore.sdk.activitylauncher.RuStoreActivityLauncher,ru_only
bank_2,bank2,activity,ru.stcrypt.ckey.sdk.v1.__ui_activities_AwaitingDeviceActivity,ru_only
bank_2,bank2,activity,ru.stcrypt.ckey.sdk.v1.__ui_activities_CommonActivity,ru_only
bank_2,bank2,activity,ru.stcrypt.ckey.sdk.v1.__ui_activities_ExternalCertificatesActivity,ru_only
bank_2,bank2,activity,ru.stcrypt.ckey.sdk.v1.__ui_activities_OperationActivity,ru_only
bank_2,bank2,activity,ru.stcrypt.ckey.sdk.v1.__ui_activities_RegistrationActivity,ru_only
bank_2,bank2,activity,ru.stcrypt.ckey.sdk.v1.__ui_activities_RenewActivity,ru_only
bank_2,bank2,activity,ru.stcrypt.ckey.sdk.v1.__ui_activities_SecurityWarningsActivity,ru_only
bank_2,bank2,activity,ru.stcrypt.ckey.sdk.v1.__ui_activities_TestActivity,ru_only
bank_2,bank2,activity,ru.tbank.core.feed.ui.sdk.FeedSdkScreenActivity,ru_only
bank_2,bank2,activity,ru.tbank.core.feed.ui.webview.ui.FeedWebViewActivity,ru_only
bank_2,bank2,activity,ru.tbank.mb.feature.lifestyle.video.ui.VideoActivity,ru_only
bank_2,bank2,activity,ru.tbank.transmate_sdk.impl.blink.BlinkActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.chat.browser.ChatWebViewActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.comments.integration.CommentsBottomSheetActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.appeals.ui.host.AppealsHostActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.appeals.ui.host.AppealsRepresentativesHostActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.contacts.ui.contact_choice.ContactChoiceActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.discussion_details.ui.details.DiscussionDetailsHostActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.discussion_details.ui.label.DiscussionLabelHostActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.discussion_details.ui.members_list.DiscussionMembersHostActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.discussion_details.ui.settings.DiscussionSettingsHostActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.fullscreen_video.ui.FullscreenVideoActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.map.ui.MapHostActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.sharing.ui.ShareContentActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.ui.chat_screen.ChatScreenActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.ui.conversations.ArchivedConversationsActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.ui.conversations.CustomerSupportConversationsActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.ui.pdf.ChatPdfViewerActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.ui.photopicker.ChatPhotoPickerActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.ui.validation.InputValidationActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.widgets.ui.CsatWebViewActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.commonchat.widgets.ui.LongWidgetActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.csat.presentation.tinder.TinderCsatTestActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.distributionsdk.stubscreen.ErrorActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.docscan.ui.activity.BaseDocChooseGalleryActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.docscan.ui.activity.DefaultScanActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.offers.ui.offer.optout.OptOutActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.offers.ui.offer.template.bottomsheet.BottomSheetActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.presentation.map.AtmActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.security.sslverifier.notify.SslIssueBlockingActivity,ru_only
bank_2,bank2,activity,ru.tinkoff.core.components.utils.links.WebViewLinkClickActivity,ru_only
